tool		ChatGPT Tool 	ChatGPT Tool 	ChatGPT Tool 	ChatGPT Tool 	ChatGPT Tool 	ChatGPT Tool 	ChatGPT Tool 	ChatGPT Tool 	ChatGPT Tool 	ChatGPT Tool 	ChatGPT Tool 	ChatGPT Tool 
loops-crafted-1/in-de32.yml	true	false	0.312109175	2.9535290409999106	24.252416	true	0.283370224	1.2319149959985225	24.227840	true	0.300986372	5.4216022250002425	24.264704
loops-crafted-1/in-de41.yml	true	false	0.325672337	2.7454983040001935	24.240128	false	0.288501446	2.0752625330005685	24.231936	true	0.318816586	9.914728167999783	24.268800
loops-crafted-1/in-de42.yml	true	false	0.305399156	1.6653694980000182	24.231936	true	0.289965214	8.696783613999287	24.252416	true	0.292908654	4.024993080998684	24.268800
loops-crafted-1/in-de51.yml	true	false	0.309327089	6.009285082000133	24.260608	false	0.292407629	2.407619853000142	24.240128	true	0.30837373	6.349367323000479	24.252416
loops-crafted-1/in-de52.yml	true	true	0.347961461	1.2545489329997963	24.223744	false	0.289309301	1.7018416089995299	24.240128	true	0.322571677	3.286048636999112	24.264704
loops-crafted-1/in-de61.yml	true	false	0.311984334	4.339624766000043	24.244224	unknown	0.282530782	7.443433217998972	24.231936	false	0.293376674	13.14574087300025	24.268800
loops-crafted-1/in-de62.yml	true	false	0.312933437	7.032084717000089	24.256512	true	0.28987109	1.1625413409983594	24.248320	false	0.302091859	3.925086024999473	24.260608
loops-crafted-1/loopv1.yml	true	false	0.300024706	2.4602814499999113	24.231936	false	0.287619149	1.6413602039992838	24.248320	true	0.298965662	3.4871550219995697	24.244224
loops-crafted-1/loopv2.yml	true	false	0.303751995	1.7258555749999687	24.248320	false	0.293983532	2.7593361039998854	24.223744	true	0.294615894	15.660459849999825	24.268800
loops-crafted-1/loopv3.yml	true	false	0.315942063	7.40073723699993	24.244224	false	0.279383257	6.514941997000278	24.227840	true	0.309238548	12.326379071000702	24.264704
loops-crafted-1/mono-crafted_1.yml	true	false	0.315308719	5.512218541000038	24.244224	true	0.283782287	1.3154734710005869	24.264704	false	0.304910056	2.705066362999787	24.256512
loops-crafted-1/mono-crafted_10.yml	true	true	0.368807125	1.5051814660000673	24.236032	true	0.28331908	1.4377946950007754	24.236032	false	0.300786459	3.7288326759990014	24.260608
loops-crafted-1/mono-crafted_12.yml	true	true	0.323677395	1.6587820239999473	24.236032	true	0.287186253	1.107603898999514	24.252416	false	0.293526532	4.3200738779996755	24.264704
loops-crafted-1/mono-crafted_13.yml	true	true	0.307460546	1.4102083479999692	24.244224	true	0.282051422	1.285436842999843	24.240128	unknown	0.305365443	4.532197726000959	24.260608
loops-crafted-1/mono-crafted_14.yml	true	true	0.316029143	1.2904324759999781	24.236032	true	0.282390758	1.3569849940013228	24.236032	false	0.301172896	3.492357601999174	24.260608
loops-crafted-1/mono-crafted_3.yml	true	true	0.339756684	1.2132669109998915	24.227840	true	0.287164346	1.1250232460006373	24.252416	false	0.330892654	6.524180820999391	24.236032
loops-crafted-1/mono-crafted_6.yml	true	true	0.312388282	1.1675414260000707	24.244224	true	0.288020622	1.4502677580003365	24.244224	false	0.300401154	3.200224516000162	24.260608
loops-crafted-1/mono-crafted_7.yml	true	false	0.30640934	2.9925349000000097	24.236032	false	0.28699739	2.282277100999636	24.223744	true	0.303341928	7.122630636000395	24.276992
loops-crafted-1/mono-crafted_8.yml	true	true	0.311510013	1.4525186430000758	24.244224	true	0.284978762	1.4532961069999146	24.248320	false	0.297906807	2.5849830110000767	24.231936
loops-crafted-1/mono-crafted_9.yml	true	true	0.335668106	1.6908629409999776	24.240128	true	0.286206161	1.2791817839988653	24.248320	false	0.288423804	2.576553625998713	24.268800
loops-crafted-1/nested3-2.yml	false	false	0.31350118	4.549071425999955	24.236032	false	0.283616467	1.8753843429985864	24.252416	true	0.306310141	10.144011147000128	24.256512
loops-crafted-1/nested3-2_abstracted.yml	false	true	0.307208154	1.2536250810001093	24.231936	unknown	0.291617534	2.9440385390007577	24.236032	unknown	0.297449964	6.689128281999729	24.268800
loops-crafted-1/nested5-2.yml	false	false	0.309520023	1.8632695870001044	24.236032	false	0.285690187	1.5445646730004228	24.244224	true	0.347096676	3.5892304290009633	24.268800
loops-crafted-1/nested_delay_nd.yml	true	true	0.320038402	9.383220915000038	24.260608	true	0.287193382	9.152558050000152	24.244224	false	0.313001522	8.328374564000114	24.268800
loops-crafted-1/nested_delay_notd2.yml	false	false	0.316651593	7.971937515000036	24.252416	unknown	0.288277226	9.887749458001053	24.252416	true	0.317569439	16.19237944700035	24.256512
loops-crafted-1/net_reset.yml	true	false	0.307697635	2.1377630120000504	24.260608	false	0.285478491	1.554651611000736	24.276992	unknown	0.33382741	2.7660798830002022	24.272896
loops-crafted-1/sum_by_3.yml	true	true	0.301535127	1.2670313649998661	24.240128	true	0.284170731	1.1164093860006687	24.240128	false	0.349433705	2.6885899440003413	24.268800
loops-crafted-1/sum_by_3_abstracted.yml	true	false	0.321993018	3.082166541999868	24.244224	false	0.282150866	2.8652294049988996	24.227840	true	0.320267967	6.966405881001265	24.276992
loops-crafted-1/sum_natnum.yml	true	true	0.319024683	1.464087260000042	24.227840	true	0.286562917	1.3880855530005647	24.227840	false	0.317205066	4.049219824000829	24.264704
loops-crafted-1/sumt2.yml	true	true	0.306872871	1.3788365129998965	24.240128	true	0.288219355	1.2288751470005082	24.231936	false	0.316834269	8.483305616999132	24.264704
loops-crafted-1/sumt3.yml	true	true	0.312930138	1.0050356229999124	24.244224	false	0.284046255	3.182959629999459	24.248320	false	0.350688933	7.15585613499934	24.272896
loops-crafted-1/sumt4.yml	true	true	0.316584846	1.3476355969999076	24.236032	true	0.282405613	1.2297500160002528	24.227840	false	0.315108365	3.8745124760007457	24.264704
loops-crafted-1/sumt5.yml	true	true	0.310900418	1.095988572999886	24.268800	unknown	0.284359315	10.078709890000027	24.256512	false	0.308268016	6.5797501990000455	24.276992
loops-crafted-1/sumt6.yml	true	true	0.308408676	4.774687454000059	24.236032	true	0.285344941	1.174572096000702	24.227840	unknown	0.319755302	22.12850058100048	24.272896
loops-crafted-1/sumt7.yml	true	unknown	0.312223792	1.3130238770002052	24.264704	true	0.286698825	8.408218038999621	24.244224	false	0.299187731	5.126828918999308	24.252416
loops-crafted-1/sumt9.yml	true	unknown	0.324721184	9.214179162999926	24.256512	true	0.289240699	6.223294998000711	24.244224	unknown	0.315964285	17.00436222099961	24.260608
loops-crafted-1/theatreSquare.yml	true	unknown	0.314557323	4.012543629999982	24.244224	unknown	0.284364022	3.2251886390004074	24.236032	true	0.303747009	8.836394251000456	24.244224
loops-crafted-1/vnew1.yml	true	false	0.306723921	2.346476670000129	24.244224	false	0.286922659	1.9392632729995967	24.227840	true	0.303416565	8.923177262999161	24.272896
loops-crafted-1/vnew2.yml	true	false	0.328189218	2.4152200149999317	24.244224	false	0.28291371	2.0425266879992705	24.252416	true	0.318778502	3.8014971669999795	24.256512
loops-crafted-1/watermelon.yml	true	false	0.310907513	7.0378811630000655	24.248320	unknown	0.282844661	3.1298646010000084	24.252416	unknown	0.304423799	8.724839087000873	24.264704
loop-invariants/bin-suffix-5.yml	true	false	0.315943637	2.0650861530000384	24.236032	false	0.289471206	2.0600804349996906	24.240128	true	0.311363823	5.004301400000259	24.260608
loop-invariants/const.yml	true	false	0.308543835	1.4521302489999925	24.227840	false	0.284559433	1.870251606000238	24.219648	true	0.307809754	3.5941602010007045	24.268800
loop-invariants/eq1.yml	true	false	0.305563495	2.1324021679999987	24.256512	false	0.284779475	2.141886423998585	24.244224	true	0.309840453	10.109541776000697	24.236032
loop-invariants/eq2.yml	true	false	0.305798711	2.2956188900000143	24.236032	false	0.285283139	2.5730633580005815	24.231936	true	0.312172084	6.6001430849992175	24.256512
loop-invariants/even.yml	true	false	0.305382396	1.9155353500000274	24.240128	false	0.281572855	1.5790224539996416	24.248320	true	0.307231657	5.94166983300056	24.264704
loop-invariants/linear-inequality-inv-a.yml	true	unknown	0.343780657	7.819055769999977	24.252416	false	0.283321219	5.121317221999561	24.248320	true	0.325608872	17.66051084299943	24.276992
loop-invariants/linear-inequality-inv-b.yml	false	false	0.311925887	10.811473844000147	24.268800	unknown	0.285438151	7.630381012999351	24.248320	false	0.352029213	12.190501896999194	24.268800
loop-invariants/mod4.yml	true	false	0.328499784	1.8340287260000423	24.231936	false	0.290197935	1.8431024910005362	24.227840	true	0.314523128	3.7321094020007877	24.256512
loop-simple/deep-nested.yml	false	false	0.313418917	4.036515512000051	24.231936	false	0.284212296	1.5203201919994171	24.244224	unknown	0.313243588	8.32067786100015	24.260608
loop-simple/nested_1.yml	true	false	0.312196797	1.9923454950001087	24.236032	true	0.27881355	1.235693552000157	24.158208	true	0.33240263	5.187937573000454	24.256512
loop-simple/nested_1b.yml	false	false	0.303362806	1.8883036609997816	24.244224	false	0.281926433	2.3835709529994347	24.231936	true	0.30598258	3.6546222689994465	24.272896
loop-simple/nested_2.yml	true	false	0.30526552	2.8537668439998924	24.248320	false	0.287298665	2.585415355000805	24.231936	true	0.326646734	6.986615106001409	24.272896
loop-simple/nested_3.yml	true	true	0.319702125	1.1950430540000525	24.236032	true	0.286514585	3.5389230079999834	24.260608	false	0.338513608	3.7371390190000966	24.256512
loop-simple/nested_4.yml	true	true	0.30352942	1.0438310409999758	24.227840	true	0.291694447	1.192997853999259	24.252416	false	0.314949951	2.379762488000779	24.268800
loop-simple/nested_5.yml	true	true	0.317541441	1.2796989080000003	24.240128	true	0.282571071	1.1704056149992539	24.248320	unknown	0.303226929	3.351228331999664	24.256512
loop-simple/nested_6.yml	true	true	0.312010889	2.1931838110001536	24.227840	true	0.288412039	1.1528074999987439	24.264704	false	0.308125749	3.994361756998842	24.264704
loop-zilu/benchmark02_linear.yml	true	true	0.307645881	1.4691858880000837	24.231936	true	0.280570894	1.124700913000197	24.240128	false	0.317954193	2.6688979110003856	24.264704
loop-zilu/benchmark04_conjunctive.yml	true	unknown	0.315718851	7.344516588000033	24.252416	true	0.286917987	6.977250645999447	24.256512	TIMEOUT	0.266545518	151.00927043499905	24.240128
loop-zilu/benchmark05_conjunctive.yml	true	true	0.317180919	7.279304428999922	24.248320	true	0.294108668	7.331851765000465	24.244224	false	0.307302106	12.565667799999574	24.268800
loop-zilu/benchmark09_conjunctive.yml	true	false	0.338603777	2.2092543230000956	24.248320	true	0.279323451	1.1097227739992377	24.260608	true	0.30921622	3.457950530999369	24.260608
loop-zilu/benchmark10_conjunctive.yml	true	true	0.316794773	1.2071272599998792	24.231936	true	0.283335805	1.0224374970002827	24.248320	false	0.310170485	2.9374099820015545	24.272896
loop-zilu/benchmark14_linear.yml	true	true	0.320110455	1.171290653000142	24.256512	false	0.285552696	2.0801251899993076	24.236032	false	0.308174693	2.462051024000175	24.272896
loop-zilu/benchmark17_conjunctive.yml	true	true	0.309536708	1.1661325769998712	24.252416	true	0.28896064	1.2499691269986215	24.227840	false	0.301985437	2.6664079100009985	24.276992
loop-zilu/benchmark18_conjunctive.yml	true	true	0.309177797	1.1421134550000716	24.252416	true	0.284504056	1.2414998870008276	24.248320	false	0.306684044	3.045163708000473	24.276992
loop-zilu/benchmark19_conjunctive.yml	true	true	0.315678169	1.3165292230000887	24.252416	true	0.284584918	1.1414736639999319	24.244224	false	0.30254046	3.9052436199999647	24.244224
loop-zilu/benchmark20_conjunctive.yml	true	unknown	0.325895326	1.469270761000189	24.223744	unknown	0.287112862	5.877908133999881	24.236032	false	0.307239619	2.6891347140008293	24.264704
loop-zilu/benchmark23_conjunctive.yml	true	false	0.304592538	1.9464556999998877	24.236032	false	0.282897946	2.085907837999912	24.260608	true	0.315032848	2.770181436999337	24.272896
loop-zilu/benchmark25_linear.yml	true	true	0.313959445	1.6089837380000063	24.231936	true	0.282578387	1.1287961270008964	24.223744	false	0.295200149	2.2289885630016215	24.268800
loop-zilu/benchmark25_linear_abstracted.yml	true	false	0.305796077	1.62767246899989	24.240128	true	0.283345974	1.1348048109994124	24.240128	true	0.324195628	2.690436306000265	24.268800
loop-zilu/benchmark26_linear.yml	true	false	0.31306763	5.100485479000099	24.264704	true	0.285550787	1.979340077001325	24.240128	false	0.376123334	2.599620145998415	24.272896
loop-zilu/benchmark26_linear_abstracted.yml	true	false	0.327451473	1.706419250000181	24.256512	false	0.284476029	1.6504222980001941	24.236032	true	0.398395886	2.6325179350005783	24.244224
loop-zilu/benchmark32_linear.yml	true	false	0.305522384	2.0938236580000193	24.236032	false	0.28288195	1.4447886729994934	24.252416	true	0.385734865	3.4666651530005765	24.268800
loop-zilu/benchmark33_linear.yml	true	true	0.319345979	1.058833358000129	24.252416	true	0.29258845	1.1723098599995865	24.227840	false	0.413715808	2.8683216600002197	24.268800
loop-zilu/benchmark34_conjunctive.yml	true	true	0.327988032	1.2215229749999708	24.256512	true	0.284734201	1.2172652160006692	24.252416	false	0.340823071	3.9618255799996405	24.256512
loop-zilu/benchmark35_linear.yml	true	true	0.308651611	1.5751809590001358	24.248320	true	0.281071424	1.0183610940002836	24.244224	false	0.306995823	2.4259619200001907	24.264704
loop-zilu/benchmark43_conjunctive.yml	true	true	0.310891558	1.1897161629999573	24.231936	true	0.279432227	1.9832553770011145	24.240128	TIMEOUT	0.299119447	151.0161985300001	24.244224
loop-zilu/benchmark51_polynomial.yml	true	true	0.308550856	1.7562034079999194	24.231936	true	0.293528174	1.1265373830010503	24.244224	unknown	0.327906789	11.652359581999917	24.276992
loop-zilu/benchmark52_polynomial.yml	true	true	0.317870805	1.1030160960001467	24.248320	false	0.282568198	1.7105726009995124	24.256512	true	0.315364693	4.153925471000548	24.244224
verifythis/duplets.yml	true	unknown	0.307172084	11.862934499999938	24.256512	unknown	0.284702301	14.294288797998888	24.240128	false	0.314693027	16.366302030999577	24.281088
verifythis/elimination_max.yml	true	unknown	0.307886786	9.181192527999883	24.236032	true	0.28228346	11.430866545000754	24.240128	unknown	0.305699258	13.458667483999307	24.276992
verifythis/tree_del_iter_incorrect.yml	false	unknown	0.353401468	1.820775822000087	24.268800	true	0.287541236	17.7292504979996	24.256512	false	0.315474323	14.521830850000697	24.276992
nla-digbench/cohencu-ll.yml	true	true	0.311203894	16.53560067300009	24.240128	unknown	0.281149314	2.780173437000485	24.244224	true	0.313429889	26.100745689000178	24.281088
nla-digbench/cohendiv-ll.yml	true	true	0.310101418	7.839576860999841	24.240128	true	0.290608728	8.74487885599956	24.231936	false	0.300540708	10.884946703999958	24.272896
nla-digbench/dijkstra-u.yml	true	unknown	0.353369285	14.958220381000046	24.252416	unknown	0.282783875	17.07369102300072	24.240128	true	0.29636157	2.504288919000828	24.264704
nla-digbench/divbin.yml	false	unknown	0.296291606	10.301482604000057	24.231936	unknown	0.294735686	8.642054137000741	24.248320	false	0.300231359	14.708977541000422	24.272896
nla-digbench/divbin2.yml	true	false	0.290980795	3.828224190000128	24.244224	false	0.289697951	4.219685186999413	24.236032	unknown	0.309361454	13.800880532999145	24.276992
nla-digbench/egcd-ll.yml	true	true	0.298230259	11.794427767999878	24.244224	false	0.288496123	9.829857999999149	24.236032	false	0.333126147	15.659807178999472	24.272896
nla-digbench/egcd2-ll.yml	true	true	0.30473294	10.738682227000027	24.231936	ERROR (1)	0.302620336	32.141306932999214	26.443776	false	0.313120487	15.75444381500165	24.260608
nla-digbench/egcd3-ll.yml	true	true	0.298667107	10.646157057999972	24.252416	unknown	0.284939135	7.213212138000017	24.231936	false	0.308367345	11.241212332999567	24.272896
nla-digbench/fermat2-ll.yml	true	unknown	0.298442312	10.670997136000096	24.244224	unknown	0.286967731	9.694569141000102	24.244224	true	0.321492577	8.953709536001043	24.244224
nla-digbench/freire2.yml	false	false	0.311034108	7.496954060000007	24.236032	true	0.288915426	7.77058301499892	24.252416	true	0.311113522	9.887209903999974	24.264704
nla-digbench/geo1-ll.yml	true	unknown	0.290515817	9.490065472999959	24.240128	true	0.289133133	4.821969651000472	24.240128	false	0.327727145	8.866604872999233	24.272896
nla-digbench/geo1-u.yml	false	unknown	0.296603494	7.217512923999948	24.256512	true	0.280755082	7.938646496000729	24.248320	unknown	0.313162369	11.312993850000566	24.272896
nla-digbench/geo2-ll.yml	true	unknown	0.298894755	3.824325818000034	24.252416	false	0.28365378	2.164963245999388	24.248320	true	0.323137643	3.1036502360002487	24.268800
nla-digbench/hard-ll.yml	true	unknown	0.319135821	2.0471902030001274	24.240128	unknown	0.284435246	13.554975766999632	24.248320	false	0.327035473	14.108253721000438	24.260608
nla-digbench/hard-u.yml	false	unknown	0.30168629	3.107080162000102	24.231936	true	0.282452473	6.209947844999988	24.256512	unknown	0.312482445	6.94201051500022	24.268800
nla-digbench/hard2.yml	true	unknown	0.303090918	2.105486764999796	24.260608	true	0.288710795	1.3485505699991336	24.260608	true	0.324805911	8.278278695001063	24.276992
nla-digbench/lcm1.yml	true	unknown	0.297039519	1.793853135000063	24.256512	true	0.285228567	5.849438314000508	24.248320	unknown	0.314954676	14.215436860000409	24.260608
nla-digbench/lcm2.yml	true	true	0.297875924	1.7152374459999464	24.244224	unknown	0.303986373	8.6452830549988	24.227840	unknown	0.318755845	5.556218763000288	24.272896
nla-digbench/mannadiv.yml	true	unknown	0.292785861	6.137258503000112	24.231936	true	0.319989179	10.144258991000243	24.260608	unknown	0.316664094	11.166729870999916	24.268800
nla-digbench/prod4br-ll.yml	true	unknown	0.280642071	1.811392104999868	24.244224	unknown	0.385270517	1.9591127120002056	24.244224	false	0.305756419	10.350789025998893	24.260608
nla-digbench/prodbin-ll.yml	true	true	0.287821595	7.920023256999912	24.252416	unknown	0.427162969	7.6514510689994495	24.231936	unknown	0.324884225	14.853290925999318	24.276992
nla-digbench/ps2-ll.yml	true	unknown	0.280886788	8.603154808	24.236032	true	0.304065812	12.457612288000746	24.231936	true	0.323601554	11.371830033000151	24.268800
nla-digbench/ps3-ll.yml	true	true	0.278429974	6.951479783999957	24.248320	unknown	0.304548129	11.426413289000266	24.252416	false	0.317882144	15.312934816998677	24.264704
nla-digbench/ps4-ll.yml	true	true	0.288631231	11.375927499999989	24.252416	true	0.295679521	11.008269922000181	24.231936	unknown	0.325265515	17.560158287000377	24.285184
nla-digbench/ps6-ll.yml	true	unknown	0.287019424	8.50188363899997	24.248320	true	0.287060555	13.582803367000452	24.231936	true	0.341338258	14.352126991998375	24.272896
nla-digbench/sqrt1-ll.yml	true	unknown	0.278646394	6.388853822000101	24.252416	unknown	0.288947604	7.377902099999119	24.248320	true	0.313722241	20.153268496000237	24.264704
nla-digbench-scaling/bresenham-ll_unwindbound1.yml	false	unknown	0.287829581	6.6959468929999275	24.252416	unknown	0.288540184	9.534954089998791	24.244224	true	0.302268159	13.337051155000154	24.264704
nla-digbench-scaling/bresenham-ll_unwindbound2.yml	false	unknown	0.282927729	8.113066233000154	24.264704	unknown	0.288253947	8.043862014999831	24.227840	true	0.308415763	11.188403113001186	24.276992
nla-digbench-scaling/bresenham-ll_unwindbound20.yml	false	true	0.279411287	7.216240165000045	24.248320	true	0.2903158	5.1890650860004826	24.256512	false	0.31697627	12.22270971999933	24.264704
nla-digbench-scaling/bresenham-ll_unwindbound5.yml	false	true	0.278681753	5.192533361000187	24.248320	unknown	0.281909743	6.412734103998446	24.240128	true	0.336068014	13.283878570000525	24.264704
nla-digbench-scaling/bresenham-ll_unwindbound50.yml	false	true	0.284302273	6.346054785999968	24.231936	unknown	0.285854951	4.954237148000175	24.256512	true	0.320504182	14.591038273001686	24.276992
nla-digbench-scaling/bresenham-ll_valuebound1.yml	true	false	0.281436845	14.714001269000164	24.252416	unknown	0.28942052	7.480407426000966	24.256512	false	0.316442319	9.931770215000142	24.256512
nla-digbench-scaling/bresenham-ll_valuebound10.yml	true	unknown	0.28159559	6.2671544209999865	24.256512	unknown	0.301508969	7.717941155999142	24.248320	false	0.30690833	13.417873299000348	24.264704
nla-digbench-scaling/bresenham-ll_valuebound2.yml	true	false	0.281652734	12.817887023999901	24.252416	unknown	0.325233579	10.22569549400032	24.240128	unknown	0.30986198	12.430275471000641	24.244224
nla-digbench-scaling/cohencu-ll_unwindbound1.yml	false	unknown	0.281945912	3.1007181610000316	24.236032	true	0.299304578	1.4520111709989578	24.252416	false	0.320607154	24.143037642999843	24.285184
nla-digbench-scaling/cohencu-ll_unwindbound10.yml	false	true	0.280069136	15.811582025999996	24.260608	true	0.301480987	12.822555205000754	24.252416	false	0.3187614	25.984225513000638	24.272896
nla-digbench-scaling/cohencu-ll_unwindbound100.yml	false	unknown	0.284288399	9.694462203000057	24.260608	true	0.299513793	1.3367356449998624	24.231936	true	0.312160399	34.6124806429998	24.276992
nla-digbench-scaling/cohencu-ll_unwindbound2.yml	false	true	0.27841414	1.0693440170000486	24.240128	unknown	0.302687526	2.8805725010006427	24.236032	false	0.300825658	23.037565599999652	24.281088
nla-digbench-scaling/cohencu-ll_unwindbound20.yml	false	unknown	0.282904868	1.5668678780000391	24.244224	true	0.303249406	23.53873074799958	24.252416	ERROR (1)	0.316568227	30.705084470000656	26.411008
nla-digbench-scaling/cohencu-ll_unwindbound5.yml	false	unknown	0.28399773	1.8966511070000251	24.252416	false	0.309223043	19.21559998399971	24.248320	false	0.294768371	22.087517298999956	24.264704
nla-digbench-scaling/cohencu-ll_unwindbound50.yml	false	true	0.281712042	17.662731882000116	24.244224	true	0.306345426	1.1784508189994085	24.256512	false	0.305111075	2.72881069000141	24.264704
nla-digbench-scaling/cohencu-ll_valuebound1.yml	true	true	0.297504969	17.40131779000012	24.244224	true	0.307425346	16.611573418000262	24.252416	false	0.295099601	2.6989222219999647	24.264704
nla-digbench-scaling/cohencu-ll_valuebound10.yml	true	true	0.322555865	8.403354165999872	24.256512	true	0.300748656	16.7971727059994	24.256512	false	0.291864706	20.389324067000416	24.272896
nla-digbench-scaling/cohencu-ll_valuebound100.yml	true	true	0.317408605	8.123825082000167	24.252416	true	0.299877752	16.620206607	24.252416	false	0.302596078	30.49606364400097	24.289280
nla-digbench-scaling/cohencu-ll_valuebound2.yml	true	unknown	0.303758388	1.6113245650001318	24.236032	true	0.313595478	16.939397776999613	24.256512	false	0.293240978	2.787816128000486	24.240128
nla-digbench-scaling/cohencu-ll_valuebound20.yml	true	true	0.294020076	9.09647078900025	24.256512	true	0.294648075	16.569504020999375	24.260608	false	0.314968619	16.66670739499932	24.248320
nla-digbench-scaling/cohencu-ll_valuebound5.yml	true	unknown	0.297314902	16.376562236000154	24.240128	true	0.295633823	18.369071515999167	24.256512	false	0.318591328	21.726488361999145	24.276992
nla-digbench-scaling/cohencu-ll_valuebound50.yml	true	true	0.289071892	24.47309345800022	24.248320	true	0.307044973	17.715686114001073	24.244224	false	0.325177286	12.609358645999237	24.268800
nla-digbench-scaling/cohendiv-ll_unwindbound1.yml	true	true	0.289404055	10.148173008999947	24.256512	false	0.305025279	7.732673712000178	24.236032	unknown	0.328172887	20.162988403999407	24.260608
nla-digbench-scaling/cohendiv-ll_unwindbound10.yml	true	unknown	0.292261134	10.844561247000001	24.231936	unknown	0.3087234	8.013283531001434	24.248320	false	0.333210806	12.67353390000062	24.268800
nla-digbench-scaling/cohendiv-ll_unwindbound2.yml	true	unknown	0.286595513	8.477841232999708	24.244224	false	0.306449881	7.887085787000615	24.248320	false	0.316469253	12.758209028999772	24.281088
nla-digbench-scaling/cohendiv-ll_unwindbound20.yml	true	true	0.29069995	8.764301536000403	24.256512	true	0.316889601	7.773259500001586	24.240128	false	0.322046273	18.565044198001488	24.272896
nla-digbench-scaling/cohendiv-ll_unwindbound5.yml	true	unknown	0.298382609	8.049857070000144	24.240128	unknown	0.309251115	6.3401457279996976	24.240128	false	0.311247434	24.372279199998957	24.272896
nla-digbench-scaling/cohendiv-ll_unwindbound50.yml	true	false	0.283945714	8.252207189999808	24.252416	true	0.299957548	9.109003692999977	24.244224	unknown	0.329408736	14.524027470000874	24.252416
nla-digbench-scaling/cohendiv-ll_valuebound1.yml	true	false	0.283390337	16.58768638599986	24.264704	true	0.301420328	8.409982377999768	24.256512	false	0.310167437	13.341492522000408	24.260608
nla-digbench-scaling/cohendiv-ll_valuebound10.yml	true	true	0.283309647	7.33208507900008	24.256512	true	0.309906614	7.171110434999719	24.227840	unknown	0.305745675	8.441018651999912	24.272896
nla-digbench-scaling/cohendiv-ll_valuebound2.yml	true	true	0.281870684	12.910210017000281	24.260608	true	0.306172765	8.501181224000902	24.252416	false	0.318523682	12.571235748999243	24.264704
nla-digbench-scaling/cohendiv-ll_valuebound5.yml	true	true	0.281037867	7.264803841999765	24.260608	true	0.304151961	1.1359108929991635	24.256512	false	0.319313294	15.789927744999659	24.272896
nla-digbench-scaling/cohendiv-ll_valuebound50.yml	true	true	0.30318247	7.898793588999979	24.260608	true	0.301208675	1.3962061190013628	24.236032	false	0.3064734	11.109563260000868	24.272896
nla-digbench-scaling/dijkstra-u_unwindbound100.yml	false	false	0.335144021	9.18927656599999	24.248320	unknown	0.31215245	1.4437248060003185	24.231936	unknown	0.320980856	7.903746613999829	24.272896
nla-digbench-scaling/dijkstra-u_unwindbound20.yml	false	unknown	0.296622843	15.832064432000152	24.244224	unknown	0.299907712	2.3313798529998166	24.252416	false	0.334008625	8.629133743999773	24.268800
nla-digbench-scaling/dijkstra-u_unwindbound50.yml	false	false	0.295550791	1.4453069920000416	24.260608	unknown	0.339395261	19.56837907100089	24.248320	true	0.309422159	1.7612954469987017	24.264704
nla-digbench-scaling/dijkstra-u_valuebound1.yml	true	unknown	0.305013961	1.4010297649997483	24.248320	unknown	0.30319456	1.36866351900062	24.252416	true	0.314785719	1.9722524950011575	24.268800
nla-digbench-scaling/dijkstra-u_valuebound10.yml	true	true	0.293046195	23.60516289899988	24.244224	unknown	0.29585908	24.12403181100126	24.252416	false	0.319727495	42.22689258600076	24.293376
nla-digbench-scaling/dijkstra-u_valuebound100.yml	true	unknown	0.301596	18.564039700000194	24.252416	true	0.295989443	29.725877134998882	24.268800	unknown	0.311617437	25.769893015996786	24.285184
nla-digbench-scaling/dijkstra-u_valuebound20.yml	true	false	0.300316236	1.1619966399998702	24.272896	unknown	0.283043844	16.18080579799971	24.252416	false	0.307807127	26.511951155000133	24.281088
nla-digbench-scaling/dijkstra-u_valuebound5.yml	true	true	0.304960535	18.22983313399982	24.244224	true	0.295147908	35.35729467999954	24.289280	false	0.299755276	17.701435729999503	24.268800
nla-digbench-scaling/dijkstra-u_valuebound50.yml	true	true	0.306277997	23.986778391999906	24.244224	true	0.324375266	14.828563478000433	24.240128	unknown	0.312523392	3.260090596999362	24.268800
nla-digbench-scaling/divbin2_unwindbound1.yml	true	true	0.304431895	6.728688551999767	24.252416	false	0.315117636	1.77315129300041	24.260608	false	0.30624087	11.310007724998286	24.264704
nla-digbench-scaling/divbin2_unwindbound10.yml	true	unknown	0.303238481	6.096246665999843	24.244224	true	0.304128433	7.402896961000806	24.240128	unknown	0.321312385	16.19770236399927	24.260608
nla-digbench-scaling/divbin2_unwindbound100.yml	true	unknown	0.301657925	9.028337859999738	24.260608	unknown	0.305885214	6.769277598001281	24.236032	true	0.309848919	11.805691958001262	24.264704
nla-digbench-scaling/divbin2_unwindbound2.yml	true	unknown	0.309682008	6.813864355000078	24.256512	unknown	0.282024246	6.555507206001494	24.231936	false	0.305854257	10.451484209999762	24.264704
nla-digbench-scaling/divbin2_unwindbound20.yml	true	false	0.291356999	9.879875616999925	24.240128	true	0.286118192	8.923258132999763	24.244224	unknown	0.304335255	9.836501440000575	24.240128
nla-digbench-scaling/divbin2_unwindbound5.yml	true	unknown	0.294302465	9.50834775300018	24.248320	true	0.28267281	7.659317622999879	24.236032	unknown	0.312133573	22.48539043100027	24.285184
